คำ,POS,ความหมาย
ยี่,ก.,แยก ทำให้ห่างออกเล็กน้อย มักใช้กับปากและฟัน
ยี่,ว.,จำนวนสอง เช่น เดือนยี่ - เดือนที่สองแบบล้านนาตรงกับเดือนสิบสองของไทยภาคกลาง
ยีก,ก.,แยกออก การแยกออกจากการรวมกัน หรือแตกออกจากกันเพียงเล็กน้อย ดู เพิ่มเติมที่ แยก
ยี่เขี้ยว,ก.,​ แยกเขี้ยว ยิงฟัน
ยี่เค,น.,ลิเก - การแสดงชนิดหนึ่ง ว่ากันว่ามาจากมลายู
ยีบ,ล.,บอกอาการหลับเช่นนั้น
ยีบ,ก.,งีบ - หลับไปชั่วขณะหนึ่ง
ยีบ,ลัก.,บอกอาการหลับ เช่นนั้น
ยึ่ง,ก.,ทรง เท้อ อยู่คงที่ ไม่ลดลงเอ่อขึ้น เช่น น้ำยึ่ง - น้ำทรง
ยึ่งน้ำ,ก.,แปลว่า ใช้กิ่งไม้ใบไม้ขวางทางน้ำไหลให้ระดับน้ำสูงขึ้นเพื่อทดให้เข้าสู่แปลงนา
ยืด,ว.,ยืน นาน ยาวนาน
ยืน,ก.,​ อยู่นาน คง ทน
ยื่น,ก.,​ ยื่น ส่ง มอบ
ยืนโยค,ว.,ยั่งยืนอย่างยิ่ง
ยือ,ก.,มอบให้
ยื้อ,ก.,ยื้อ - แย่งด้วยอาการ เช่น ฉุด ยุด ดึง
ยุ,ก.,ยุ
