คำ,POS,ความหมาย
ดีบ,ก.,อาการคลืบคลานของตัวปลิง หรือตัวบุ้ง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ เช่น การคืบคลานของเด็กว่าคีบดีบ ๆ
ดีบุก,น.,โลหะชนิดหนึ่งสีขาว
ดีหลี,ว.,"แท้จริง, แน่นอน, แน่แท้"
ดึก ๑,น.,ยามค่ำคืนหลัง ๔ ทุ่มล่วงแล้ว
ดึก ๒,ก.,ตกน้ำตาย เช่น ตกดึกน้ำ = ตกน้ำตาย
ดึก ๓,ก.,ดื่มให้หมด = ดวด
ดึก ๔,ก.,"ทำด้วยความตั้งใจเต็มที่, ปาหรือขว้างอย่างแรง, เช่น ดึกมันเข้าไป = ทำให้เต็มที่เลย, ดึกค้อนใส่หมากม่วง = ขว้างค้อนใส่มะม่วงเต็มที่เพื่อให้มะม่วงหล่นลงมา"
ดึก ๕,ว.,"เร่งรัด, รบเร้า, เช่น เร่งให้คนที่กำลังทำงาน เร่งฝีมือให้เร็วขึ้น ว่า ดึกเข้าไปเลย"
ดึกดำบรรพ์,น.,"เก่าลึกซึ้ง, เก่าแก่, ก่อนเก่า, นมนาน, ลึกล้ำ"
ดึกใน,สำ.,น้ำนิ่งไหลลึก
ดึง,ก.,"เหนี่ยวมา, ฉุดมา, ลากมา, รั้งมา, กระชากมา, จูงเอาไป"
ดึ๊ด ๆ,ว.,อาการสั่น
ดึ้น ๆ,ว.,ลักษณะที่สั่นเทา ๆ
ดึ้น ๆ,?,ดู ดึ้ด ๆ
ดื้น ๆ,ว.,อาการสั่นเทา เช่น หนาวสั่นบื้น ๆ
ดืบ,ก.,อาการคลืบคลานของตัวปลิง หรือตัวบุ้ง ใช้สำหรับขนาดเล็ก ถ้าขนาดใหญ่ เช่น การคืบคลานของเด็กว่าคีบดีบ ๆ
ดื้อ,ก.,"ซุกซน, อยู่ไม่สุข, พยศ, รั้น, ไม่เชื่อฟัง, ว่ายาก, สอนยาก"
ดื้อด้าน,ว.,"ว่ายากสอนยาก, ไม่อยู่ในโอวาท, รั้นไม่มีความอาย"
ดุ,ก.,"ขยัน, พากเพียรพยายาม, ไม่เกียจคร้าน"
ดุก,น.,"ปลาดุก มี ๓ ชนิดคือ ปลาดุกอุย, ปลาดุกด้าน, ปลาดุกทะเล"
ดุกดิก ๑,น.,ลูกน้ำ (อด.)
ดุกดิก ๒,ก.,"กระดุกกระดิก, ไม่นิ่ง"
ดุ่ง,ก.,มุ่งหน้าไป
ดุ้ง,ว.,"คด, นูน, สูงขึ้น, งอขึ้น, โก่งขึ้น"
ดุ้งดิ้ง,ก.,ทำสะบัดสะบิ้งเล่นตัว
ดุด,ก.,"การกระทำของหมูเอาปากดุนดินขึ้นเพื่อหาอาหารกิน, กิริยาที่แมลงบางจำพวกไชดิน หรือสิ่งอื่น = ขุดคุ้ย"
ดุน,ก.,"ดันไป, ไสไป, ผลักไป, ส่วนมากว่า ยู้"
ดุ้บ ๆ,น.,คลานไปโดยเร็ว
ดุ๊บ ๆ,ว.,ลักษณะการคลานไปอย่างคล่องแคล่วว่องไว
ดุม ๑,น.,ส่วนกลางของล้อเกวียน หรือรถที่มีรูสำหรับสอดเพลา
ดุม ๒,น.,เครื่องกลัดเสื้อผ้าทำเป็นเม็ด
ดุ้ม ๆ,ว.,อาการคลานอย่างต้วมเตี้ยมหรือไต่ไปอย่างอ้อยอิ่ง
ดุรงค์,น.,ม้า (ป.)
ดุรงคี ๑,น.,ม้าตัวเมีย (ป.)
ดุรงคี ๒,น.,"คนขี่ม้า, ถ้าเป็นเพศหญิง หรือใช้กับคำที่เป็นเพศหญิง ใช้ว่า ดุรงคิณี เช่น ดุรงคิณีเสนา (ส.)"
ดุริยะ,น.,องค์เครื่องดีดสีตีเป่า (ป.)
ดุล ๑,น.,"ตราชู, คันชั่ง, มาตราชั่งน้ำหนัก, เช่น ทองคำหนัก ๒๐ ชั่ง เรียก ดุลหนึ่ง"
ดุล ๒,ว.,"เท่ากัน, เสมอกัน, เหมือนกัน (ป.)"
ดุลพินิจ,น.,การวินิจฉัยเห็นสมควร
ดุลภาค,น.,ภาวะที่เสมอกัน
ดุลย์ ๑,น.,"ความเท่ากัน (ป., ส.)"
ดุลย์ ๒,ว.,"เท่ากัน, เสมอกัน, เหมือนกัน (ป.,ส.)"
ดุษฎี,น.,"ความยินดี, ความชื่นชม (ป., ส.)"
ดุษฎีบัณฑิต,น.,ผู้ได้รับปริญญาเอก
ดุษณี,ว.,นิ่ง
ดุษณียภาพ,น.,"ความนิ่ง, ความเป็นผู้นิ่ง (ป.,ส.)"
ดุสิต,น.,สวรรค์ชั้นที่ ๕ ในสวรรค์ ๖ ชั้น (ป.)
ดู,ก.,"ใช้ตาแล, มอง เพ่ง เพื่อให้เห็น"
ดูก,น.,รอยเย็บ
ดูก ๑,น.,"กระดูก, ตะเข็บผ้า เรียก ดูกผ้า"
ดูก ๒,น.,"ต้นไม้จำพวกหนึ่ง ผลเท่าฟองไข่ไก่ มี ๔ ชนิด คือ ดูกเข้า = พุทธชาติ, ดูกหิน = มะค่าไก่, ดูกไส = ขันทองธรรมชาติ, ดูกอิ่ง = ไม้พุ่มใบเล็ก ๆ มีฝักเหมือนถั่วแระ ใช้ทำยา"
ดูกเข็บ,น.,รอยเย็บ
ดูกร,*ว.,"โบ. คำกล่าวเพื่อให้ผู้ฟังรู้ตัว, คำเตือนให้รู้ตัว"
ดูกไหมหยิบ,น.,รอยเย็บ
ดูก่อน,*ว.,"โบ. คำกล่าวเพื่อให้ผู้ฟังรู้ตัว, คำเตือนให้รู้ตัว"
ดูด,ก.,สูบเข้ามาด้วยแรงลมดูดเข้าปาก หรือด้วยพลังงานอย่างอื่น เช่นแม่เหล็ก หรือเครื่องสูบน้ำ เป็นต้น
ดูดาย,ก.,"เมินเฉย, เพิกเฉย, ไม่เอาใจใส่"
ดูมอ,ก.,ให้หมอดูทำนายโชคชะตาให้ = ดูหมอ
ดูรา,*ว.,"โบ. คำกล่าวเพื่อให้ผู้ฟังรู้ตัว, คำเตือนให้รู้ตัว"
เด,ว.,"นั่น, แน่ะ, แท้, เช่น งามเด = งามแท้, นั่นเด = นั่นแน่ะ"
เด่,ก.,"ยื่นออกไป, กางออกไป, เช่น เด่แขน = ยื่นแขนออกไป, เด่ไม้เท้า = ยื่นไม้เท้าออกไป"
เด้,ว.,"นั่น, แน่ะ, แท้, เช่น งามเด = งามแท้, นั่นเด = นั่นแน่ะ"
เด็ก,น.,คนที่มีอายุน้อยนับตามความนิยมกันอายุต่ำกว่า ๑๕ ปี
เด็กชา,น.,เด็กชายที่เป็นคนใช้ในสมัยแรกเริ่มตั้ง กรมทหารมหาดเล็ก
เด้ง,ก.,กระเด็นขึ้น หรือพุ่งขึ้นด้วยกำลังดีดของตัวเอง
เดช,น.,"อำนาจ, ความร้อน, ไฟ, ความงาม, ความสุกใส, ชื่อเสียง"
เดชน์,น.,"ลูกศร, ลูกปืน, อาวุธที่ใช้ขว้างไป"
เดชนะ,น.,"ลูกศร, ลูกปืน, อาวุธที่ใช้ขว้างไป"
เดชะ,น.,"อำนาจ, ความร้อน, ไฟ, ความงาม, ความสุกใส, ชื่อเสียง"
เดโช,น.,"อำนาจ, ความร้อน, ไฟ"
เดโชชัย,น.,ความชนะด้วยอำนาจ
เดโชพล,น.,กำลังแห่งอำนาจ
เด็ด ๑,ก.,ทำให้ขาดด้วยเล็บ
เด็ด ๒,ว.,เฉียบขาด เช่น ใจเด็ด
เดน,น.,"ของเหลือที่ไม่ต้องการแล้ว, ของที่เหลือเลือกแล้ว ส่วนมากเรียก เงื่อน"
เด็น,ก.,เคลื่อนที่ไปโดยเร็วเพราะกระทบสิ่งใดสิ่งหนึ่ง = กระเด็น
เด้ย,อ.,"นั่นแน่ะ, ไหมล่ะ"
เดรัจฉาน,น.,"สัตว์ทั้งหลายยกเว้นมนุษย์, ส่วนมากเรียก เดียระฉาน"
เดวเวว,ว.,"สูงชลูด, สูงโย่ง"
เด้อ,ว.,"น่ะ, เน้อ"
เด๊อ,ว.,นะ
เดา,ก.,"คาดเอา, คะเนเอา, เดาเอา"
เด้า,ก.,"ทำก้นขึ้น ๆ ลง ๆ , ส่วนมากว่า เด้า"
เดาะ (ด๋อ) ๑,น.,นม (ข.)
เดาะ ๒,ก.,โยนสิ่งของขึ้นแล้วเอาไม้ตีให้กระเด็นขึ้นหรือกระเด็นไป
เดิ๊ก,น.,"เวลามืดนานแล้ว, เวลาค่ำนานแล้ว"
เดิ๊กดื่น,ว.,ดึกมาก
เดิน,ก.,"ยกเท้าก้าวไป, เคลื่อนไป, ก้าวหน้าไป, กล่าวเรื่อยไป, ส่วนมากว่า ย่าง"
เดิ่น,น.,"ลาน,สนาม,ที่ราบโล่ง"
เดิบ,ว.,"อาการวิ่งไม่เรียบ, วิ่งโขยก, เช่น ม้าเดิบ = ม้าวิ่งไม่เรียบ"
เดิม,น.,"แรก, ก่อน, ต้น, เก่าแก่"
เดียก,ก.,"ฉีดน้ำ, พุ่งพระฉูด, เช่น เดียกน้ำใส่ = ฉีดน้ำใส่"
เดียง,ก.,"บอกใบ้ให้, บอกให้รู้ระแคะระคาย, เช่น ""พี่ซิเดียงเงื่อนให้เห็นบั้นบ่อนซิโดน"" (สุด.)"
เดี้ยง ๑,น.,"สีข้าง, ชายโครง"
เดี้ยง ๒,น.,เชือกสั้น ๆ ปลายข้างหนึ่งมีบ่วง อย่างเชือกผูกคอช้าง หรือวัวควายที่ยังไม่สนตะพาย เป็นต้น
เดี้ยง ๓,ว.,"ไม่เที่ยง, ไม่เสมอกัน, เช่น คนขาเดี้ยง = คนขาเป๋"
เดียงสา,ว.,"รู้ความควรไม่ควร, รู้ความเป็นไปบริบูรณ์แล้ว (ข.)"
เดียด,ก.,"เกลียด, รังเกียจ, ส่วนมากว่า ขี้เดียด"
เดี๊ยด ๆ,ว.,อาการเจ็บปวดเสียดแทง
เดียร (เดียน),น.,"ฝั่ง (ป.,ส)"
เดียรฉาน (-ระฉาน),น.,"สัตว์ทั้งหลายยกเว้นมนุษย์, ส่วนมากเรียก เดียระฉาน"
เดียรดาษ (-ระดาด),ว.,"เกลื่อนกลาด, เกลื่อน, ดื่นดาษ"
เดียรถ์ (เดียน),น.,"ท่าน้ำ (ป.,ส.)"
เดียรถี (-ระถี),น.,"นักบวชนอกพุทธศาสนาในพระพุทธกาล (ป., ส.)"
เดียว,ว.,"หนึ่ง, เท่านั้น"
เดี่ยว,ว.,"หนึ่ง, ไม่มีคู่, สูงและโดดเดี่ยว"
เดี๋ยว,น.,"ชั่วระยะเวลาหนึ่ง, ชั่วขณะหนึ่ง, ชั่วครู่หนึ่ง"
เดี๋ยะ,ก.,ผงะหงาย เช่น คนเดี๋ยะหลัง = คนหงายหลังล้ม
เดื่อ,น.,"ต้นไม้จำพวกหนึ่ง, ส่วนมากเรียก หมากเดื่อ มี ๓ ชนิด คือ เดื่อใหญ่ = เดื่ออุทุมพร หรือเดื่อทุมพร, เดื่อป่อง = เดื่อปล้อง, เดื่อดิน = เดื่อชนิดเป็นพุ่มเล็ก ๆ"
เดื่อง,ก.,"ไหว, กระดก, กระเดื่อง"
เดือด,ก.,"กิริยาที่น้ำร้อนพุ่งขึ้น, ส่วนมากว่า ฟด"
เดือดฮ้อน,ว.,"เกิดยุคเข็ญ, เกิดความไม่สงบ"
เดือน,น.,"ดวงจันทร์, ส่วนของปี คือ หนึ่งเดือนเท่ากับ จำนวน ๑ ใน ๑๒ หรือ ๑๓ ส่วนของปี"
เดือนดับ,น.,วันสิ้นของเดือนทางจันทรคติ
เดือนเพ็ง,น.,พระจันทร์เต็มดวง = เดือนเพ็ญ
เดือนออกใหม่,น.,เดือนข้างขึ้น
เดือนอ้าย,น.,ชื่อเดือนแรกของปีทางจันทรคติ เรียก เดือนเจียง
เดือนแฮม,น.,ส่วนของเดือนทางจันทรคติ ที่มีพระจันทร์มืด
เดือนแฮม,น.,เดือนข้างแรม
เดือย ๑,น.,อวัยวะของไก่ หรือนก มีรูปแหลมเรียวงอกขึ้นเหนือตีนด้านใน ใช้สำหรับการต่อสู้
เดือย ๒,น.,แกนที่ยื่นออกมาสำหรับเอาของอื่นสวม
เดือย ๓,น.,"พืชล้มลุกจำพวกหนึ่ง ผลเล็กกลมคล้ายข้าวฟ่าง มี ๒ ชนิด คือ เดือยหิน ผลมีเปลือกแข็งมักนำมาร้อยเป็นลูกประคำ, เดือยเข้าผลมีเปลือกไม่แข็ง กินได้"
เดือยไก่,น.,ต้นไม้ชนิดหนึ่ง ผลคล้ายเดือยของไก่ รสหวานและกลิ่นคล้ายละมุดง
แด,น.,ใจ (ข.)
แด่,ว.,"นิดหน่อย, เล็กน้อย, เช่น มีแด่ = มีเล็กน้อย, ขอแด่ = ขอสักนิดหน่อยเถอะ"
แดก ๑,น.,ปลาที่คลุกเกลือตำกับรำหมักในไห หรือภาชนะอื่น = ปลาร้า
แดก ๒,ก.,"กระทุ้ง, ตำ"
แดกงา,น.,ขนมชนิดหนึ่ง ทำด้วยข้าวเหนียวนึ่งตำ ผสมกับงาป่นและน้ำอ้อย
แดง ๑,น.,สีชนิดหนึ่ง อย่างเลือดสด
แด้ง ๑,ว.,"แคระ, แกรน, แห้งก่อนเวลา, ไม่เจริญเติบโตเท่าที่ควร"
แดง ๒,น.,มดชนิดหนึ่งทำรังอาศัยอยู่บนต้นไม้ เรียกว่า มดแดง
แดง ๒,น.,แมลงมีพิษชนิดหนึ่งจำพวกเห็บคล้ายไร สีแดง อาศัยอยู่ในป่าทึบ เรียกว่า แมงแดง; แมลงมีปีกชนิดหนึ่งมีสีแดง เรียกว่า แมงแดง
แดง ๒,น.,ลมพายุมีกำลังร้ายขนาดหนักชนิดหนึ่ง เรียกว่า ลมแดง
แดง ๒,น.,ต้นไม้เนื้อแข็งชนิดหนึ่ง เรียกว่า ไม้แดง
แดง ๒,ก.,อาการท้องร่วงถ่ายเป็นเลือดชนิดหนึ่ง เรียกว่า ลงแดง
แดง ๒,ก.,ความลับถูกเปิดเผยออกมา เรียกว่า ความแดง; คดีที่ศาลตัดสินแล้ว เรียกว่า คดีแดง
แด้ง ๒,ว.,"งอบิด เพราะถูกความร้อน ใช้สำหรับขนาดเล็ก, ถ้าขนาดใหญ่เรียก เด้ง"
แดงทราย,น.,มดชนิดหนึ่งอาศัยอยู่ในดิน ตัวเล็ก ๆ สีแดงใช้ก้นต่อยทำให้คันมาก เรียก มดแดงทราย
แดงไฟ,น.,มดชนิดหนึ่ง
แดงไฟ,น.,มดคันไฟ
แดด,น.,แสงตะวัน
แดน,น.,"เขต, แขวง, แว่นแคว้น, ทาง"
แด่น,ว.,ขนด่างเป็นดวงที่หน้าผากของสัตว์ เช่น วัว ควาย สุนัข เป็นต้น เมื่อมีลักษณะเช่นนั้น เรียกว่า หน้าแด่น
แด่นแด้,ว.,"จะแจ้ง, จริง ๆ , แท้ ๆ , ไม่มีอะไรบัง, เช่น โคกแด่นแด้ = ตั้งอยู่ไม่มีอะไรบัง"
แด่ว,ว.,"อาการดิ้นรนของคนหรือสัตว์ที่กำลังได้รับความลำบากใช้สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า แด่ว, แด่ว ๆ"
โด,น.,ปลาชะโด
โด่,ว.,"ลักษณะของบางสิ่งที่ยื่นออกมา ใช้สำหรับขนาดเล็กและสั้น, สำหรับขนาดใหญ่และยาวใช้ โก่โด่"
โดก,น.,นกชนิดหนึ่ง = โพระดก
โด่ง,ก.,"กระโดดสูงขึ้น, กระดอนสูงขึ้น, กระเด็นสูงขึ้น, เช่น กระโดดด่ง หรือกระโดดโด่ง และฟ้งโด่ง"
โด่ง ๆ,ว.,"ลักษณะกระโดด หรือกระเด็น กระดอนสูงขึ้นอย่างต่อเนื่องรวดเร็ว ใช้สำหรับขนาดใหญ่, เช่น วัว ควายวิ่งกระโดด, สำหรับขนาดเล็ก เช่น กบ เขียด ว่า ด่อง ๆ"
โดด,น.,"เผ่น, โจน, ส่วนมากว่า โดด"
โด่เด่,ว.,"ลักษณะของบางสิ่งที่ยื่นออกมา ใช้สำหรับขนาดเล็กและสั้น, สำหรับขนาดใหญ่และยาวใช้ โก่โด่"
โด้เด้,น.,ต้นไม้ชนิดหนึ่ง ในจำพวก มะดาด ผลมีรสคัน เป็นอาหารอย่างดีของวัว เรียก ส้มโด้เด้ หรือส้านโด้เด้
โดน,ว.,"ช้า, ส่วนมากใช้ว่า เทิง หรือเทิงนาน"
โดน,ก.,"กระทบ, กระแทก, ถูกกัน, ชนกัน"
โดนโดก,น.,นกชนิดหนึ่ง = โพระดก
โดม ๑,น.,"ลำน้ำ, ห้วย (ส่วย. โดม)"
โดม ๒,ว.,สูง (ข.)
โดย ๑,ก.,"ด้วย, ตาม, เช่น ""อย่าโดย ความเพิ่ม"""
โดย ๒,ว.,"ครับ, ขอรับ, เจ้าค่ะ"
โด้ย ๆ,ว.,"ช้าเนิบ ๆ , เทิ่ง ๆ"
โดยข้าน้อย,ว.,ขอรับกระผม
โดยวาย,ว.,เสียงร้องอื้ออึงเมื่อมีเหตุเกิดขึ้น
ใด,น.,"อะไร, สิ่งใด"
ได้,ก.,"ตกมาเป็นของตัว, เป็นผลประโยชน์"
ได้ย้อน,ก.,"พึ่งพาอาศัย, ใช้งานได้, ใช้ประโยชน์ได้, ใช้การได้"
