คำ,POS,ความหมาย
บาต,ก.,"ตก, ตกไป, เช่น อสุนีบาต = ฟ้าผ่า, บิณฑบาต = ข้าวตก"
บาตร,น.,ภาชนะทำด้วยโลหะทรงกลมสีดำสำหรับพระสงฆ์ สามเณรใช้บิณฑบาต รับภัตตาหารจากผู็เลื่อมใสถวายหรือตักบาตรให้
บาท ๑,น.,มาตราเงินบาทของไทย ๑ บาท = ๔ สลึง
บาท ๒,น.,โคลงบทหนึ่งมี ๔ บาท
บาทบงสุ์,น.,ละอองเท้า
บาทบริจาริกา,น.,หญิงที่ปฏิบัติพระเจ้าแผ่นดิน
บาทหลวง,น.,นักบวชศาสนาคอธอลิก
บาทุกา,น.,รองเท้า (ป.)
บ่าน,ก.,"แตกออก, หลุดออก, เช่น มัดบ่าน, ขนาดเล็กเรียก บิ่น"
บ้าน,น.,"บริเวณที่เรือนตั้งอยู่, ถิ่นที่อยู่อาศัย ถ้ามีบ้านเรือนมากก็เรียกว่าหมู่บ้านและเรียกคนที่อยู่ในหมู่บ้านว่าชาวบ้าน ส่วนบ้านที่อยู่ในบนบทเรียกว่า บ้านนอก"
บาน ๑,น.,"น้ำดื่ม, เครื่องดื่ม, เช่น น้ำอัฐบาน, สุราบาน"
บาน ๒,น.,ลักษณะนามใช้เรียกหน้าต่าง ประตู ว่า บาน และเรียกเหล็กยึดหน้าต่าง ประตู ว่า บานพับ
บาน ๓,ก.,"เผยออก, คลี่ออก, ขยายออก, เช่น ดอกไม้บาน"
บาน ๔,ว.,"ชื่นบาน, เบิกบาน"
บาป,น.,ความชั่วร้ายต่าง ๆ ที่ตรงข้ามกับบุญ
บ้าปาก,ก.,ละเมอ
บาย,ก.,ใช้มือแตะสิ่งใดสิ่งหนึ่งตลอดจนกำยืดได้
บาย ๑,น.,เข้า = ข้าว (ข.)
บ่าย ๑,น.,เวลาหลังเที่ยงไปถึงเย็น
บ้าย ๑,ก.,"ทำให้ติด, ไล้, ส่วนมากว่าป้าย"
บาย ๒,ก.,"จับต้อง, หยิบฉวยเอา"
บ่าย ๒,ก.,เอาอาหารอย่างใดอย่างหนึ่งใส่ข้างในข้าวเหนียวปั้นคล้ายทำขนมยัดไส้สำหรับใช้ป้อนเด็ก ๆ เช่น เข้าบ่ายไข่ = ข้าวมีไข่เป็นไส้ข้างใน
บ้าย ๒,ก.,"เบี่ยง, เฉียง, เช่น ห่มผ้าเบี่ยงบ้าย = ห่มผ้าเฉียงบ่า"
