คำ,POS,ความหมาย
ซึ้งเปล่า,น.,น้ำใส่น้ำแข็ง.
ซึ้งอ๋วน,น.,น้ำแข็งไสปั้นเป็นก้อนกลม ๆ ราดด้วยน้ำเชื่อม.
ซึ้งอ๋วน,น.,ลังถึง (ดู ซึ่ง น. ๑.).
ซืด,ว.,เสียงสะอื้นดังเช่นนั้น.
ซื้ด,ก.,สูด (ดู ซูด ก. ๒.).
ซือ,น.,วานซืน
ซื่อ,ว.,"ตรง, ซื่อสัตย์."
ซื่อ,ว.,"เขลาเพราะไม่เคยพบเห็นมาก่อน, ไม่รอบคอบ, งง"
ซื้อ,ก.,"ซื้อ, เอาเงินตราแลกกับสิ่งของ."
ซื้อจากมุงท่ง,สำ.,ทำสิ่งต่าง ๆ เกินตัว ในที่สุดก็ไม่เกิดประโยชน์แต่อย่างใด.
ซื่อผลาว,ว.,ตรงแนว.
ซื่อพลี้,ว.,ตรงไป.
ซือมัก,ก.,สำลัก
ซือมัก,ก.,สำลัก (ดู หฺมฺลัก).
ซือแมะ,ก.,ฆ่าโดยการเชือดคอ (น.ธ.)
ซือรับ,ก.,ไว้วางใจ
ซือรับ,ก.,ไว้วางใจ (ดู หญัด ก. ๑.).
ซือหรง,น.,ผ้าโสร่ง (ดู ผ้าถุง).
ซื่อเหมือนแมวนอน,สำ.,"โกหก, ขี้โกง (ภ.ก.)."
ซื่อเหมือนลาตาย,สำ.,นอนเหยียดยาว (ภ.ก.).
ซือเหลือด,ว.,ลื่น เช่น ฝนตกพรำ ๆ ซือเหลือดหลำลงคู - ฝนตกพรำ ๆ ลื่นถลำลงในคู (น.ธ.).
ซุก,ก.,หมกซ่อน หรือยัดแทรกไว้ในที่มิดชิด เช่น ตามซอกมุม
ซุกซิก,ว.,คับแคบ
ซุม,น.,ภาชนะใส่ของ มีฝาปิดและสายหิ้ว.
ซุม,น.,กล่องเก็บเทริดมโนราห์
ซุ่ม,ก.,"แอบ, ซ่อนไว้ชั่วคราว เช่น ลักวัวไปซุ่มไว้ที่ไหน - ขโมยวัวไปซ่อนไว้ที่ไหน."
ซุ้ม,น.,รังนอนซึ่งหมูทำสำหรับออกลูก.
ซุ้ม,น.,"ซุ้ม, สิ่งที่เป็นพุ่มโดยมากปกคลุมด้วยต้นไม้หรือเถาวัลย์, สิ่งที่สร้างขึ้นเพื่อให้ต้นไม้ขึ้นปกคลุม."
