คำ,POS,ความหมาย
รังทัง,น.,"ต้นตำแย, ชื่อไม้ล้มลุก มีขนตามลำต้นและใบ ถูกเข้าคันและเป็นผื่นตามผิวหนัง"
รังทัง,ก.,อาการของไก่ที่กำลังจะหาที่ไข่ไปที่นั่นบ้าง ที่นี่บ้าง เช่น แม่ไก่รังทัง - แม่ไก่ไข่ไม่เป็นที่.
รังทัง,สำ.,ร่าน.
รังทังกวาง,น.,ต้นตำแยชนิดหนึ่ง อยู่ในป่าขนาดใหญ่กว่าต้นตำแยธรรมดา
รังทังไก,น.,ตำแยชนิดหนึ่ง
รังทังช้าง,น.,ชื่อไม้ขนาดกลาง ขอบใบเป็นจัก มีขนเป็นพิษชาวป่ามักปลูกไว้เป็นรั้วบ้าน เพื่อกันขโมย
รั้งท้าย,น.,ที่นั่งท้ายรถจักรยาน (ดู ร้านท้าย).
รั้งท้าย,ว.,"สุดท้าย, หลังสุด."
รั้งท้าย,น.,ที่นั่งท้ายรถจักรยาน
รั้งบาง,น.,ชื่อเพลงกาหลอ.
รังเบน,น.,ช่องขา (ก.บ.).
รังรุ้ง,น.,ชื่อพืชชนิดหนึ่ง (ดู รังเกียด).
รังรุ้ง (ก.บ.),น.,ชื่อพืชชนิดหนึ่ง
รังหยาว,ก.,"รำคาญ, หงุดหงิด, โกรธ, โมโห, หาเรื่อง, อาละวาด เช่น คนนั้นขี้รังหยาว – คนนั้นขี้โกรธ."
รัด,ก.,"โอบรอบหรือพันให้กระชับ, คับ, ตึง."
รัดคอ,น.,อเส.
รัดดวง,น.,"ริดสีดวง, ชื่อโรคจำพวกหนึ่งมีหลายชนิด เกิดในช่องตา จมูก ทวารหนัก เป็นต้น"
