คำ,POS,ความหมาย
พอม,ก.,ถ่วงดุล
พอม,ว.,ขนาดย่อม มักใช้กับภาชนะ
พ่อม,ว.,เตี้ยกว่าปรกติ
พ้อม,น.,กระพ้อม - เครื่องจักสานชนิดหนึ่งรูปเหมือนกระบุงแต่เล็ดดว่าราวครึ่งหนึ่ง
พ่อมดแม่มด,น.,หมอผี หมอเวทมนตร์
พอมัน,ว.,เหมือนกัน อย่างเดียวกัน เฉพาะตัว
พอมีพอกิน,ว.,มีอันจะกิน มีกินอย่างไม่เดือดร้อน แต่ไม่ถึงกับร่ำรวย
พ่อเมีย,น.,พ่อตา
พ่อเมือง,น.,เจ้าเมือง ผู้เป็นใหญ่ในเมือง
พอย,น.,งานฉลองที่มีมหรสพให้เกิดความรื่นเริง หรืองานที่มีคนมาร่วมทำบุญและสนุกสนาน
พ้อย,ว.,ไฉน ทำไม กลับ แปรฝัน
พอยเข้าสังค์,น.,การทำบุญอุทิศให้แก่ผู้ตาย
พอยเถาะ,ก.,ถวายทานถาวรวัตถุที่กำลังก่อสร้างเพื่อหาทุนเพิ่ม
พอยราม,น.,งานขนาดกลาง ไม่ใหญ่โต
พอยล้อ,น.,"งานศพของผู้ที่เคารพนับถือ เช่น ศพพระเถระเจ้า คือ งานศพที่เป็นงานใหญ่ซึ่งมักจะบรรทุกศพไปบน ""ล้อ"" หรือเกวียน"
พอยล้าม,น.,งานที่ทำเกินไปกว่าที่กำหนดไว้
พอยลูกแก้ว,น.,งานบวชนาค งานบรรพชา
พอยหน้อย,น.,งานขนาดเล็ก โดยมากหมายถึง งานบวชนาค
พอยหลวง,น.,งานฉลองถาวรวัตถุที่สร้างขึ้นใหม่ในวัด
พอยอ็อด,น.,งานฉลองที่ทำในวงจำกัดหัววัดไม่มากและทำเสร็จในวันเดียว
พอยังแฅวน,ว.,ค่อยยังชั่ว ดีขึ้น
พอร,น.,พร - คำที่แสดงความปรารถนาดี
พ่อร้าง,น.,ชายที่เลิกกับเมียแล้ว
พอร้ายพอดี,ว.,พอดีีพอร้าย - ปานกลาง ไม่ดีไม่เลวนัก บางที บางครั้ง บังเอิญ
พ่อเรือน,น.,ชายที่แต่งงานแล้ว
พอแรง,ว.,เต็มแรง ไม่น้อย พอสมควรแก่กำลัง เหลือเกิน เต็มที่
พ่อไร่,น.,ผู้ทำไร่
พอล้ำพอเหลือ,ว.,เกินควร เกินขนาด เกินไป
พ่อเลี้ยง,น.,คนร่ำรวยที่มีบริวารมาก นายทุน หมอ สันนิษฐากันว่าน่าจะมาจากผู้ที่เลี้ยงผีซึ่งย่อมจะมีความรู้ทางไสยศาสตร์กับเวชศาสตร์สมุนไพรจึงกลายเป็นผู้มีอิทธิพลมากซึ่งช่วยให้ร่ำรวย
พ่อเลี้ยงกลางบ้าน,น.,หมอยาที่อยู่นอกทำเนียบทะเบียน
พอแล้ว,ว.,เพียงพอ ครบแล้ว ไม่เอาอีกแล้ว
พ่อเวียก,น.,ผู้ควบคุมงาน
พอสอง,ว.,เป็นคำรบสอง อีกวาระหนึ่ง อีกครั้ง มักใช้ร่วมกับคำอื่นเป็น แถมซ้ำพอสอง หรือ แหมซ้ำพอสอง - อีกวาระหนึ่ง
พ่อเสี่ยว,น.,เกลอของพ่อ ใช้เรียกคนที่มีอายุเท่าพ่อ หรือสหายของพ่อ
พ่อหม่อน,น.,ทวด
พ่อหม่อนแม่หม่อ,น.,ทวด ชวด
พ่อหม้าย,น.,ชายที่เมียตายจากไป
พ่อหลวง,น.,ผู้ใหญ่บ้าน
พ่อหลวง,น.,ผู้ใหญ่บ้าน บางท้องที่ใช้เรียกนำหน้าชื่อคนแก่คนเฒ่า
พ่อออกแม่ออก,น.,คนที่เป็นอุปถัมภ์การบรรชา หรืออุปสมบท คำที่พระสงฆ์เรียกโยม - อุบาสก อุบาสิกา เป็นคำที่ผู้น้อยเรียกผู้ใหญ่ด้วยความเคารพ
พ่อเฮย,น.,นกกาเหว่า นกดุเหว่า
