คำ,POS,ความหมาย
ปปัญจธรรม,น.,ธรรมที่ทำให้เนิ่นช้า คือ ตัณหา มานะ ทิฐิ.
ปปัญจะ,น.,"ความเนิ่นช้า, ความนาน."
ปปัญจะ,ว.,เนิ่นช้า.
ปม,น.,"เนื้อที่เป็นปุ่มขึ้นตามตัว, ขอดของผ้าหรือเชือก, ข้อยุ่งที่แก้ยาก."
ปมเขื่อง,น.,ลักษณะอารมณ์และความต้องการที่แสดงออกในทางที่เหนือกว่าบุคคลอื่น.
ปมจิต,น.,อารมณ์และความรู้สึกของบุคคลที่เก็บกดสะสมไว้ในจิตใต้สำนึกมาตั้งแต่ในวัยเด็ก ปมจิตนี้จะทำให้บุคคลผู้นั้นแสดงออกในด้านความคิด ความรู้สึก และการกระทำในลักษณะที่ซํ้ากันจนเกิดเป็นอุปนิสัยประจำตัว.
ปมด้อย,น.,ลักษณะความคิด ความรู้สึก อารมณ์ หรือการกระทำของบุคคล ที่แสดงออกถึงความตํ่าต้อยกว่าผู้อื่น.
ปมเด่น,น.,ลักษณะอารมณ์และความต้องการที่แสดงออกในทางที่เหนือกว่าบุคคลอื่น.
ปมประสาท,น.,ตำแหน่งที่อยู่ของเซลล์ประสาท.
ปมเปา,ว.,ปุ่มที่เกิดตามเนื้อตามตัว.
ปโยธร,น.,“ผู้ทรงไว้ซึ่งนํ้า” คือ เมฆ เช่น อันว่าปโยธรอัศจรรย์ ก็ให้โบษขรพรรษธารา (ม. คำหลวง ทศพร)
ปโยธร,น.,"“สิ่งที่ทรงไว้ซึ่งนํ้านม” คือ ถัน, ปโยธรา ก็ว่า."
ปโยธรา,น.,"“สิ่งที่ทรงไว้ซึ่งนํ้านม” คือ ถัน เช่น หนึ่งถันปโยธราเต็มเคร่งครัด เพราะเจ้าพลัดอดนม (ม. คำหลวง มัทรี), ปโยธร ก็ว่า."
ปร-,ว.,"อื่น, ใช้เป็นบทหน้าสมาส เช่น ปรปักษ์ ปรโลก."
ปรก ๑,น.,ซุ้มเล็ก ๆ ที่พระสงฆ์อาศัยในเวลาอยู่ปริวาส.
ปรก ๑,ก.,"ปก, ปิด, คลุม, เช่น พระนาคปรก ผมปรกหน้า."
ปรก ๒,น.,เรียกผู้นั่งภาวนาในพิธีปลุกเสก เช่น ในพิธีพุทธาภิเษก ว่า คณะปรก.
ปรกติ,ว.,"ธรรมดา เช่น ตามปรกติ, เป็นไปตามเคย เช่น เหตุการณ์ปรกติ, ไม่แปลกไปจากธรรมดา เช่น อาการปรกติ, ปกติ ก็ว่า."
ปรง,น.,ชื่อเฟิน ๒ ชนิดในสกุล Acrostichum วงศ์ Pteridaceae ต้นเป็นกอขึ้นริมนํ้า ใบยาวเป็นทาง ใบอ่อนสีแดง กินได้ คือ ปรงทะเล ( A. aureumL.) และ ปรงหนู ( A. speciosumWilld .) .
ปรง,น.,ชื่อพรรณไม้ในกลุ่มพืชเมล็ดเปลือยหลายชนิดในสกุล Cycas วงศ์ Cycadaceae เป็นไม้ต้น ลำต้นรูปทรงกระบอก สีดำขรุขระ ใบเล็กยาวเรียงถี่ ๆ บนแกนกลาง เช่น ปรงญี่ปุ่น ( C. revolutaThunb.) ใบใช้ทำพวงหรีด ปรงเขา ( C. pectinataGriff.).
ปรงเหลี่ยม,น.,ดู ตาลปัตรฤๅษี (๒).
ปรด,ก.,"วิ่ง, วิ่งแล่น, เช่น เร่งรถปรดปรึง (คำพากย์)."
ปรตยักษ์,ก.,ประจักษ์.
ปรตยาค,ก.,"ประจาค, บริจาค."
ปรตเยก,ว.,ปัจเจก.
ปรน,ก.,บำรุงเลี้ยงดูให้สมบูรณ์.
ปรนนิบัติ,ก.,"เอาใจใส่คอยปฏิบัติรับใช้, ปรนนิบัติวัตถาก ก็ว่า."
ปรนปรือ,ก.,บำรุงเลี้ยงดูให้สมบูรณ์ยิ่งขึ้น.
ปรนเปรอ,ก.,"บำรุงบำเรอเลี้ยงดู, เลี้ยงดูด้วยการเอาอกเอาใจ."
ปรนัย,ว.,"เรียกการสอบแบบที่ผู้สอบมักไม่มีโอกาสแสดงความคิดเห็นส่วนตัว เป็นคำถามที่ต้องการคำตอบตายตัว ว่า การสอบแบบปรนัย, คู่กับ อัตนัย, วัตถุวิสัย ก็ว่า."
ปรนิมมิตวสวัตดี,น.,ชื่อสวรรค์ชั้นที่ ๖ แห่งสวรรค์ ๖ ชั้น มีท้าววสวัตดีมารเป็นผู้ครอง. (ดู ฉกามาพจร ประกอบ).
ปรบ,ก.,"เอาฝ่ามือตบกันหลาย ๆ ครั้งให้เกิดเสียงเพื่อแสดงความยินดีเป็นต้น ในคำว่า ปรบมือ, ตบมือ ก็ว่า"
ปรบ,ก.,ตี เช่น ไก่ปรบปีก ช้างปรบหู.
ปรบไก่,น.,ชื่อหน้าทับประกอบเพลงดนตรีประเภทหนึ่ง
ปรบไก่,น.,ชื่อเพลงพื้นเมืองอย่างหนึ่ง ใช้ตบมือเป็นจังหวะ ร้องโต้ตอบกันระหว่างหญิงกับชาย.
ปรบมือให้,ก.,"ยกย่อง, สรรเสริญ."
ปรปักษ์,น.,"ข้าศึก, ศัตรู, ฝ่ายตรงข้าม."
ปรม-,ว.,อย่างยิ่ง (ใช้นำหน้าคำอื่นโดยมาก).
ปรมัตถ์,น.,"ประโยชน์อย่างยิ่ง, เนื้อความอย่างยิ่ง, ความจริงอันเป็นที่สุด"
ปรมัตถ์,น.,ชื่อพระอภิธรรมปิฎก.
ปรมัตถ์,ว.,ลึกซึ้งยากที่ปุถุชนจะเข้าใจได้ เช่น นี่เป็นเรื่องปรมัตถ์.
ปรมาจารย์,น.,อาจารย์ผู้เป็นเอกหรือยอดเยี่ยมในทางวิชาใดวิชาหนึ่ง.
ปรมาณู,น.,ส่วนของสารที่มีขนาดเล็กที่สุดจนไม่สามารถจะแยกย่อยได้อีกด้วยวิธีเคมี.
ปรมาตมัน,น.,อาตมันสูงสุด เป็นต้นกำเนิดและที่รวมของทุกสิ่งทุกอย่างในจักรวาล.
ปรมาภิไธย,น.,ชื่อ (ใช้เฉพาะพระบาทสมเด็จพระเจ้าอยู่หัว) เช่น ในพระปรมาภิไธย ทรงลงพระปรมาภิไธย.
ปรมาภิเษก,น.,อภิเษกอย่างยิ่ง คือ การตรัสรู้เป็นพระพุทธเจ้า.
ปรมินทร์,น.,ผู้เป็นใหญ่ยิ่ง.
ปรเมนทร์,น.,ผู้เป็นใหญ่ยิ่ง.
