คำ,POS,ความหมาย
ศากย-,น.,"ชื่อวงศ์กษัตริย์วงศ์หนึ่งในเมืองกบิลพัสดุ์ เรียกว่า ศากยวงศ์, เรียกกษัตริย์ในวงศ์นี้ ว่า ศากยะ."
ศากยเกตุ,น.,พระนามพระพุทธเจ้าผู้มีเชื้อสายศากยวงศ์.
ศากยพุทธ,น.,พระนามพระพุทธเจ้าผู้มีเชื้อสายศากยวงศ์.
ศากยมุนี,น.,พระนามพระพุทธเจ้าผู้มีเชื้อสายศากยวงศ์.
ศากยะ,น.,"ชื่อวงศ์กษัตริย์วงศ์หนึ่งในเมืองกบิลพัสดุ์ เรียกว่า ศากยวงศ์, เรียกกษัตริย์ในวงศ์นี้ ว่า ศากยะ."
ศากะ,น.,ผัก
ศากะ,น.,ต้นสัก.
ศาฎก,น.,ผ้า.
ศาฐยะ,น.,"สาไถย, ความคดโกง."
ศาณ ๑,น.,"หินลับมีด, หินเจียระไน."
ศาณ ๒,น.,ผ้าป่าน.
ศาณ ๒,ว.,ทำด้วยป่านหรือปอ.
ศาต,ว.,"ลับแล้ว, คม, แหลม"
ศาต,ว.,แบบบาง.
ศานต์,ว.,สงบ.
ศานต-,ว.,สงบ.
ศานตรส,น.,รสของคำประพันธ์ที่แสดงถึงความสงบจิต.
ศานติ,น.,"ความสงบ, ความระงับ."
ศานติก-,ว.,ที่กำจัดเสนียดจัญไร.
ศานติโหม,น.,การบูชาไฟเพื่อกำจัดเสนียดจัญไร.
ศาป,น.,"คำแช่ง, การด่า."
ศาป-,น.,"คำแช่ง, การด่า."
ศาปมุกติ์,น.,การพ้นจากผลคำแช่ง.
ศาปานต์,ว.,พ้นสาป.
ศาพระ,ว.,"โหดร้าย, พยาบาท."
ศารท,ว.,เกี่ยวกับหรือเกิดในฤดูใบไม้ร่วง
ศารท,ว.,เทศกาลทำบุญสิ้นเดือน ๑๐.
ศารทวิษุวัต,น.,"จุดราตรีเสมอภาค ที่เมื่อดวงอาทิตย์โคจรไปถึงในราววันที่ ๒๔ กันยายน (autumnal equinox), คู่กับ วสันตวิษุวัต."
ศารทูล,น.,เสือโคร่ง.
ศาริกา,น.,นกจำพวกนกเอี้ยง.
ศาล,น.,"องค์กรฝ่ายตุลาการซึ่งมีอำนาจพิจารณาพิพากษาอรรถคดี, ผู้พิพากษาหรือตุลาการซึ่งมีอำนาจพิจารณาพิพากษาอรรถคดี"
ศาล,น.,ที่ชำระความ เช่น ศาลแพ่ง ศาลอาญา
ศาล,น.,ที่สิงสถิตของเทวดา เทพารักษ์ หรือเจ้าผี เป็นต้น เช่น ศาลเทพารักษ์ ศาลเจ้า ศาลเจ้าแม่ทับทิม.
ศาลแขวง,น.,ศาลยุติธรรมชั้นต้นที่มีผู้พิพากษาเป็นองค์คณะคนเดียว และมีอำนาจพิจารณาพิพากษาคดีอันจำกัดกว่าศาลชั้นต้นอื่น.
ศาลคดีเด็กและเยาวชน,น.,ดู ศาลเยาวชนและครอบครัว.
